patch_id,region_id,image_path,mask_path,non_background_ratio,classes_present,split
moscow_city_small_17_79220_40980,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40980.png,masks/patches_512/moscow_city_small_17_79220_40980.png,0.69046,"2,3,4",train
moscow_city_small_17_79237_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40971.png,masks/patches_512/moscow_city_small_17_79237_40971.png,0.791489,"2,3,4",train
moscow_city_small_17_79228_40984,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40984.png,masks/patches_512/moscow_city_small_17_79228_40984.png,0.849621,"1,2,3,4",train
moscow_city_small_17_79219_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40973.png,masks/patches_512/moscow_city_small_17_79219_40973.png,0.60247,"2,3,4",train
moscow_city_small_17_79234_40995,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40995.png,masks/patches_512/moscow_city_small_17_79234_40995.png,0.496834,"2,3,4",train
moscow_city_small_17_79236_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40982.png,masks/patches_512/moscow_city_small_17_79236_40982.png,0.725266,"2,3,4",train
moscow_city_small_17_79232_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40994.png,masks/patches_512/moscow_city_small_17_79232_40994.png,0.521942,"2,3,4",train
moscow_city_small_17_79233_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40967.png,masks/patches_512/moscow_city_small_17_79233_40967.png,0.830959,"2,3,4",train
moscow_city_small_17_79218_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40976.png,masks/patches_512/moscow_city_small_17_79218_40976.png,0.497112,"2,3,4",train
moscow_city_small_17_79228_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40966.png,masks/patches_512/moscow_city_small_17_79228_40966.png,0.846767,"2,3,4",train
moscow_city_small_17_79227_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40981.png,masks/patches_512/moscow_city_small_17_79227_40981.png,0.804337,"1,2,3,4",train
moscow_city_small_17_79219_40995,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40995.png,masks/patches_512/moscow_city_small_17_79219_40995.png,0.628273,"1,2,3,4",train
moscow_city_small_17_79223_40984,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40984.png,masks/patches_512/moscow_city_small_17_79223_40984.png,0.703667,"2,3,4",train
moscow_city_small_17_79221_40985,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40985.png,masks/patches_512/moscow_city_small_17_79221_40985.png,0.609344,"2,3,4",train
moscow_city_small_17_79234_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40994.png,masks/patches_512/moscow_city_small_17_79234_40994.png,0.583191,"2,3,4",train
moscow_city_small_17_79223_40974,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40974.png,masks/patches_512/moscow_city_small_17_79223_40974.png,0.701107,"2,3,4",train
moscow_city_small_17_79229_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40973.png,masks/patches_512/moscow_city_small_17_79229_40973.png,0.782562,"2,3,4",train
moscow_city_small_17_79233_40979,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40979.png,masks/patches_512/moscow_city_small_17_79233_40979.png,0.601433,"2,3,4",train
moscow_city_small_17_79227_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40966.png,masks/patches_512/moscow_city_small_17_79227_40966.png,0.808434,"2,3,4",train
moscow_city_small_17_79236_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40981.png,masks/patches_512/moscow_city_small_17_79236_40981.png,0.722019,"2,3,4",train
moscow_city_small_17_79237_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40967.png,masks/patches_512/moscow_city_small_17_79237_40967.png,0.80962,"2,3,4",train
moscow_city_small_17_79221_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40967.png,masks/patches_512/moscow_city_small_17_79221_40967.png,0.68713,"2,3,4",train
moscow_city_small_17_79221_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40982.png,masks/patches_512/moscow_city_small_17_79221_40982.png,0.661125,"2,3,4",train
moscow_city_small_17_79237_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40976.png,masks/patches_512/moscow_city_small_17_79237_40976.png,0.630302,"1,2,3,4",train
moscow_city_small_17_79224_40995,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40995.png,masks/patches_512/moscow_city_small_17_79224_40995.png,0.758434,"2,3,4",train
moscow_city_small_17_79233_40974,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40974.png,masks/patches_512/moscow_city_small_17_79233_40974.png,0.746632,"2,3,4",train
moscow_city_small_17_79229_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40972.png,masks/patches_512/moscow_city_small_17_79229_40972.png,0.749626,"2,3,4",train
moscow_city_small_17_79231_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40986.png,masks/patches_512/moscow_city_small_17_79231_40986.png,0.662605,"2,3,4",train
moscow_city_small_17_79233_40968,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40968.png,masks/patches_512/moscow_city_small_17_79233_40968.png,0.81311,"2,3,4",train
moscow_city_small_17_79236_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40971.png,masks/patches_512/moscow_city_small_17_79236_40971.png,0.776108,"2,3,4",train
moscow_city_small_17_79223_40969,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40969.png,masks/patches_512/moscow_city_small_17_79223_40969.png,0.627838,"2,3,4",train
moscow_city_small_17_79239_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79239_40971.png,masks/patches_512/moscow_city_small_17_79239_40971.png,0.593056,"2,3,4",train
moscow_city_small_17_79219_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40987.png,masks/patches_512/moscow_city_small_17_79219_40987.png,0.540192,"2,3,4",train
moscow_city_small_17_79219_40989,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40989.png,masks/patches_512/moscow_city_small_17_79219_40989.png,0.600048,"2,3,4",train
moscow_city_small_17_79218_40992,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40992.png,masks/patches_512/moscow_city_small_17_79218_40992.png,0.500767,"2,3,4",train
moscow_city_small_17_79237_40992,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40992.png,masks/patches_512/moscow_city_small_17_79237_40992.png,0.561047,"3,4",train
moscow_city_small_17_79227_40992,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40992.png,masks/patches_512/moscow_city_small_17_79227_40992.png,0.505196,"2,3,4",train
moscow_city_small_17_79226_40979,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40979.png,masks/patches_512/moscow_city_small_17_79226_40979.png,0.760429,"2,3,4",train
moscow_city_small_17_79223_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40973.png,masks/patches_512/moscow_city_small_17_79223_40973.png,0.739201,"2,3,4",train
moscow_city_small_17_79220_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40994.png,masks/patches_512/moscow_city_small_17_79220_40994.png,0.709709,"1,2,3,4",train
moscow_city_small_17_79238_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40966.png,masks/patches_512/moscow_city_small_17_79238_40966.png,0.762894,"2,3,4",train
moscow_city_small_17_79225_40993,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40993.png,masks/patches_512/moscow_city_small_17_79225_40993.png,0.817875,"2,3,4",train
moscow_city_small_17_79221_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40986.png,masks/patches_512/moscow_city_small_17_79221_40986.png,0.702362,"2,3,4",train
moscow_city_small_17_79227_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40986.png,masks/patches_512/moscow_city_small_17_79227_40986.png,0.943359,"1,2,3,4",train
moscow_city_small_17_79220_40978,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40978.png,masks/patches_512/moscow_city_small_17_79220_40978.png,0.707069,"2,3,4",train
moscow_city_small_17_79235_40985,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40985.png,masks/patches_512/moscow_city_small_17_79235_40985.png,0.663979,"2,3,4",train
moscow_city_small_17_79228_40969,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40969.png,masks/patches_512/moscow_city_small_17_79228_40969.png,0.723248,"2,3,4",train
moscow_city_small_17_79231_40985,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40985.png,masks/patches_512/moscow_city_small_17_79231_40985.png,0.721333,"2,3,4",train
moscow_city_small_17_79233_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40965.png,masks/patches_512/moscow_city_small_17_79233_40965.png,0.802052,"2,3,4",train
moscow_city_small_17_79230_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40987.png,masks/patches_512/moscow_city_small_17_79230_40987.png,0.610073,"2,3,4",train
moscow_city_small_17_79237_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40983.png,masks/patches_512/moscow_city_small_17_79237_40983.png,0.640266,"2,3,4",train
moscow_city_small_17_79231_40974,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40974.png,masks/patches_512/moscow_city_small_17_79231_40974.png,0.716751,"2,3,4",train
moscow_city_small_17_79229_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40977.png,masks/patches_512/moscow_city_small_17_79229_40977.png,0.71336,"1,2,3,4",train
moscow_city_small_17_79225_40969,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40969.png,masks/patches_512/moscow_city_small_17_79225_40969.png,0.784962,"2,3,4",train
moscow_city_small_17_79224_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40986.png,masks/patches_512/moscow_city_small_17_79224_40986.png,0.716389,"1,2,3,4",train
moscow_city_small_17_79230_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40965.png,masks/patches_512/moscow_city_small_17_79230_40965.png,0.792534,"2,3,4",train
moscow_city_small_17_79236_40978,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40978.png,masks/patches_512/moscow_city_small_17_79236_40978.png,0.728958,"1,3,4",train
moscow_city_small_17_79231_40978,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40978.png,masks/patches_512/moscow_city_small_17_79231_40978.png,0.774105,"1,2,3,4",train
moscow_city_small_17_79238_40993,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40993.png,masks/patches_512/moscow_city_small_17_79238_40993.png,0.635342,"2,3,4",train
moscow_city_small_17_79231_40968,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40968.png,masks/patches_512/moscow_city_small_17_79231_40968.png,0.825825,"2,3,4",train
moscow_city_small_17_79227_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40973.png,masks/patches_512/moscow_city_small_17_79227_40973.png,0.796597,"2,3,4",train
moscow_city_small_17_79221_40980,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40980.png,masks/patches_512/moscow_city_small_17_79221_40980.png,0.704609,"2,3,4",train
moscow_city_small_17_79230_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40967.png,masks/patches_512/moscow_city_small_17_79230_40967.png,0.785782,"2,3,4",train
moscow_city_small_17_79230_40964,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40964.png,masks/patches_512/moscow_city_small_17_79230_40964.png,0.789684,"2,3,4",train
moscow_city_small_17_79225_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40965.png,masks/patches_512/moscow_city_small_17_79225_40965.png,0.737988,"2,3,4",train
moscow_city_small_17_79234_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40967.png,masks/patches_512/moscow_city_small_17_79234_40967.png,0.76762,"2,3,4",train
moscow_city_small_17_79230_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40982.png,masks/patches_512/moscow_city_small_17_79230_40982.png,0.570408,"2,3,4",train
moscow_city_small_17_79222_40985,moscow_city_small,images/patches_512/moscow_city_small_17_79222_40985.png,masks/patches_512/moscow_city_small_17_79222_40985.png,0.60453,"2,3,4",train
moscow_city_small_17_79220_40990,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40990.png,masks/patches_512/moscow_city_small_17_79220_40990.png,0.609158,"2,3,4",train
moscow_city_small_17_79223_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40972.png,masks/patches_512/moscow_city_small_17_79223_40972.png,0.738407,"2,3,4",train
moscow_city_small_17_79231_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40982.png,masks/patches_512/moscow_city_small_17_79231_40982.png,0.706783,"2,3,4",train
moscow_city_small_17_79226_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40967.png,masks/patches_512/moscow_city_small_17_79226_40967.png,0.764324,"2,3,4",train
moscow_city_small_17_79218_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40967.png,masks/patches_512/moscow_city_small_17_79218_40967.png,0.528175,"2,3,4",train
moscow_city_small_17_79230_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40977.png,masks/patches_512/moscow_city_small_17_79230_40977.png,0.846127,"1,2,3,4",train
moscow_city_small_17_79228_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40982.png,masks/patches_512/moscow_city_small_17_79228_40982.png,0.778625,"1,2,3,4",train
moscow_city_small_17_79227_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40971.png,masks/patches_512/moscow_city_small_17_79227_40971.png,0.754227,"2,3,4",train
moscow_city_small_17_79224_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40972.png,masks/patches_512/moscow_city_small_17_79224_40972.png,0.811302,"2,3,4",train
moscow_city_small_17_79220_40979,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40979.png,masks/patches_512/moscow_city_small_17_79220_40979.png,0.692268,"2,3,4",train
moscow_city_small_17_79233_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40986.png,masks/patches_512/moscow_city_small_17_79233_40986.png,0.689987,"2,3,4",train
moscow_city_small_17_79238_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40965.png,masks/patches_512/moscow_city_small_17_79238_40965.png,0.759087,"2,3,4",train
moscow_city_small_17_79238_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40986.png,masks/patches_512/moscow_city_small_17_79238_40986.png,0.681072,"2,3,4",train
moscow_city_small_17_79218_40995,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40995.png,masks/patches_512/moscow_city_small_17_79218_40995.png,0.434982,"1,2,3,4",train
moscow_city_small_17_79221_40992,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40992.png,masks/patches_512/moscow_city_small_17_79221_40992.png,0.788013,"1,2,3,4",train
moscow_city_small_17_79228_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40970.png,masks/patches_512/moscow_city_small_17_79228_40970.png,0.722553,"2,3,4",train
moscow_city_small_17_79236_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40972.png,masks/patches_512/moscow_city_small_17_79236_40972.png,0.794151,"2,3,4",train
moscow_city_small_17_79235_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40970.png,masks/patches_512/moscow_city_small_17_79235_40970.png,0.732761,"2,3,4",train
moscow_city_small_17_79227_40969,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40969.png,masks/patches_512/moscow_city_small_17_79227_40969.png,0.767124,"2,3,4",train
moscow_city_small_17_79223_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40975.png,masks/patches_512/moscow_city_small_17_79223_40975.png,0.695736,"2,3,4",train
moscow_city_small_17_79235_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40965.png,masks/patches_512/moscow_city_small_17_79235_40965.png,0.819653,"2,3,4",train
moscow_city_small_17_79238_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40981.png,masks/patches_512/moscow_city_small_17_79238_40981.png,0.573864,"2,3,4",train
moscow_city_small_17_79233_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40970.png,masks/patches_512/moscow_city_small_17_79233_40970.png,0.77499,"2,3,4",train
moscow_city_small_17_79218_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40965.png,masks/patches_512/moscow_city_small_17_79218_40965.png,0.530182,"2,3,4",train
moscow_city_small_17_79218_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40982.png,masks/patches_512/moscow_city_small_17_79218_40982.png,0.523438,"3,4",train
moscow_city_small_17_79224_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40987.png,masks/patches_512/moscow_city_small_17_79224_40987.png,0.856724,"1,2,3,4",train
moscow_city_small_17_79234_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40987.png,masks/patches_512/moscow_city_small_17_79234_40987.png,0.717037,"2,3,4",train
moscow_city_small_17_79229_40989,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40989.png,masks/patches_512/moscow_city_small_17_79229_40989.png,0.536777,"2,3,4",train
moscow_city_small_17_79233_40980,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40980.png,masks/patches_512/moscow_city_small_17_79233_40980.png,0.678162,"2,3,4",train
moscow_city_small_17_79228_40989,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40989.png,masks/patches_512/moscow_city_small_17_79228_40989.png,0.653961,"2,3,4",train
moscow_city_small_17_79233_40989,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40989.png,masks/patches_512/moscow_city_small_17_79233_40989.png,0.69725,"2,3,4",train
moscow_city_small_17_79219_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40981.png,masks/patches_512/moscow_city_small_17_79219_40981.png,0.577484,"2,3,4",train
moscow_city_small_17_79237_40980,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40980.png,masks/patches_512/moscow_city_small_17_79237_40980.png,0.552162,"2,3,4",train
moscow_city_small_17_79222_40989,moscow_city_small,images/patches_512/moscow_city_small_17_79222_40989.png,masks/patches_512/moscow_city_small_17_79222_40989.png,0.69191,"1,2,3,4",train
moscow_city_small_17_79230_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40975.png,masks/patches_512/moscow_city_small_17_79230_40975.png,0.831013,"2,3,4",train
moscow_city_small_17_79220_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40970.png,masks/patches_512/moscow_city_small_17_79220_40970.png,0.662785,"2,3,4",train
moscow_city_small_17_79228_40978,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40978.png,masks/patches_512/moscow_city_small_17_79228_40978.png,0.735596,"1,2,3,4",train
moscow_city_small_17_79223_40979,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40979.png,masks/patches_512/moscow_city_small_17_79223_40979.png,0.67448,"2,3,4",train
moscow_city_small_17_79238_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40977.png,masks/patches_512/moscow_city_small_17_79238_40977.png,0.653843,"1,3,4",train
moscow_city_small_17_79223_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40982.png,masks/patches_512/moscow_city_small_17_79223_40982.png,0.763157,"2,3,4",train
moscow_city_small_17_79234_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40970.png,masks/patches_512/moscow_city_small_17_79234_40970.png,0.723331,"2,3,4",train
moscow_city_small_17_79232_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40971.png,masks/patches_512/moscow_city_small_17_79232_40971.png,0.737194,"2,3,4",train
moscow_city_small_17_79221_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40965.png,masks/patches_512/moscow_city_small_17_79221_40965.png,0.680027,"2,3,4",train
moscow_city_small_17_79228_40985,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40985.png,masks/patches_512/moscow_city_small_17_79228_40985.png,0.910366,"1,2,3,4",train
moscow_city_small_17_79226_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40987.png,masks/patches_512/moscow_city_small_17_79226_40987.png,0.759232,"1,2,3,4",train
moscow_city_small_17_79236_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40970.png,masks/patches_512/moscow_city_small_17_79236_40970.png,0.780746,"2,3,4",train
moscow_city_small_17_79231_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40994.png,masks/patches_512/moscow_city_small_17_79231_40994.png,0.552254,"3,4",train
moscow_city_small_17_79228_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40983.png,masks/patches_512/moscow_city_small_17_79228_40983.png,0.775394,"1,2,3,4",train
moscow_city_small_17_79228_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40994.png,masks/patches_512/moscow_city_small_17_79228_40994.png,0.616673,"2,3,4",train
moscow_city_small_17_79237_40978,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40978.png,masks/patches_512/moscow_city_small_17_79237_40978.png,0.770348,"1,3,4",train
moscow_city_small_17_79231_40993,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40993.png,masks/patches_512/moscow_city_small_17_79231_40993.png,0.564808,"3,4",train
moscow_city_small_17_79234_40992,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40992.png,masks/patches_512/moscow_city_small_17_79234_40992.png,0.571762,"2,3,4",train
moscow_city_small_17_79219_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40986.png,masks/patches_512/moscow_city_small_17_79219_40986.png,0.635025,"2,3,4",train
moscow_city_small_17_79234_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40973.png,masks/patches_512/moscow_city_small_17_79234_40973.png,0.82362,"2,3,4",train
moscow_city_small_17_79219_40964,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40964.png,masks/patches_512/moscow_city_small_17_79219_40964.png,0.616268,"2,3,4",train
moscow_city_small_17_79236_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40977.png,masks/patches_512/moscow_city_small_17_79236_40977.png,0.806942,"1,2,3,4",train
moscow_city_small_17_79219_40980,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40980.png,masks/patches_512/moscow_city_small_17_79219_40980.png,0.606441,"2,3,4",train
moscow_city_small_17_79238_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40982.png,masks/patches_512/moscow_city_small_17_79238_40982.png,0.583965,"2,3,4",train
moscow_city_small_17_79220_40985,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40985.png,masks/patches_512/moscow_city_small_17_79220_40985.png,0.682995,"2,3,4",train
moscow_city_small_17_79232_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40986.png,masks/patches_512/moscow_city_small_17_79232_40986.png,0.642418,"2,3,4",train
moscow_city_small_17_79231_40992,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40992.png,masks/patches_512/moscow_city_small_17_79231_40992.png,0.486561,"3,4",train
moscow_city_small_17_79224_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40970.png,masks/patches_512/moscow_city_small_17_79224_40970.png,0.710941,"2,3,4",train
moscow_city_small_17_79237_40988,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40988.png,masks/patches_512/moscow_city_small_17_79237_40988.png,0.587288,"2,3,4",train
moscow_city_small_17_79229_40988,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40988.png,masks/patches_512/moscow_city_small_17_79229_40988.png,0.509483,"2,3,4",train
moscow_city_small_17_79230_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40994.png,masks/patches_512/moscow_city_small_17_79230_40994.png,0.544182,"2,3,4",train
moscow_city_small_17_79234_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40966.png,masks/patches_512/moscow_city_small_17_79234_40966.png,0.76878,"2,3,4",train
moscow_city_small_17_79226_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40971.png,masks/patches_512/moscow_city_small_17_79226_40971.png,0.77232,"2,3,4",train
moscow_city_small_17_79225_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40994.png,masks/patches_512/moscow_city_small_17_79225_40994.png,0.822613,"2,3,4",train
moscow_city_small_17_79236_40980,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40980.png,masks/patches_512/moscow_city_small_17_79236_40980.png,0.658821,"2,3,4",train
moscow_city_small_17_79238_40979,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40979.png,masks/patches_512/moscow_city_small_17_79238_40979.png,0.659794,"1,2,3,4",train
moscow_city_small_17_79233_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40971.png,masks/patches_512/moscow_city_small_17_79233_40971.png,0.674206,"2,3,4",train
moscow_city_small_17_79233_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40972.png,masks/patches_512/moscow_city_small_17_79233_40972.png,0.705662,"2,3,4",train
moscow_city_small_17_79236_40985,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40985.png,masks/patches_512/moscow_city_small_17_79236_40985.png,0.645477,"2,3,4",train
moscow_city_small_17_79235_40974,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40974.png,masks/patches_512/moscow_city_small_17_79235_40974.png,0.813248,"2,3,4",train
moscow_city_small_17_79231_40969,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40969.png,masks/patches_512/moscow_city_small_17_79231_40969.png,0.828072,"2,3,4",train
moscow_city_small_17_79226_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40972.png,masks/patches_512/moscow_city_small_17_79226_40972.png,0.794186,"2,3,4",train
moscow_city_small_17_79224_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40973.png,masks/patches_512/moscow_city_small_17_79224_40973.png,0.763443,"2,3,4",train
moscow_city_small_17_79225_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40977.png,masks/patches_512/moscow_city_small_17_79225_40977.png,0.766644,"2,3,4",train
moscow_city_small_17_79220_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40976.png,masks/patches_512/moscow_city_small_17_79220_40976.png,0.723667,"2,3,4",train
moscow_city_small_17_79218_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40987.png,masks/patches_512/moscow_city_small_17_79218_40987.png,0.446133,"2,3,4",train
moscow_city_small_17_79226_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40986.png,masks/patches_512/moscow_city_small_17_79226_40986.png,0.908909,"1,2,3,4",train
moscow_city_small_17_79224_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40967.png,masks/patches_512/moscow_city_small_17_79224_40967.png,0.731209,"2,3,4",train
moscow_city_small_17_79235_40992,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40992.png,masks/patches_512/moscow_city_small_17_79235_40992.png,0.595352,"2,3,4",train
moscow_city_small_17_79224_40969,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40969.png,masks/patches_512/moscow_city_small_17_79224_40969.png,0.684155,"2,3,4",train
moscow_city_small_17_79220_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40983.png,masks/patches_512/moscow_city_small_17_79220_40983.png,0.623447,"2,3,4",train
moscow_city_small_17_79235_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40994.png,masks/patches_512/moscow_city_small_17_79235_40994.png,0.590088,"2,3,4",train
moscow_city_small_17_79222_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79222_40973.png,masks/patches_512/moscow_city_small_17_79222_40973.png,0.748779,"2,3,4",train
moscow_city_small_17_79227_40995,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40995.png,masks/patches_512/moscow_city_small_17_79227_40995.png,0.504192,"2,3,4",train
